episode_id,turn_count,total_assumptions,accommodated,dark_matter,conversion_rate,mean_lag,num_lags
Professor_Steve_West__Vice-Chancellor_of_the_University_of_the_West_of_England,26,48,28,20,58.33,0.0,0
Profiles_in_Compassion,4,2,2,0,100.0,0.0,0
Programmatic_Virtual_Events_-_Recess_Co-Founder_Jack_Shannon,21,50,40,10,80.0,0.0,0
Programming_for_Success,31,61,53,8,86.89,0.0,0
Progress_in_the_Faith__The_Pursuit_of_Holiness,2,1,1,0,100.0,0.0,0
Project_WDWK_Restart,121,276,169,107,61.23,0.0,0
Projecting_the_2025_All-NBA_Teams,35,197,164,33,83.25,0.0,0
Projecting_the_2025_All-NBA_Teams_2,35,212,183,29,86.32,0.0,0
Prolific_entrepreneur_and_investor__Arjun_Sethi_on_overcoming_the_challenges_of_scale,20,43,38,5,88.37,0.0,0
Promise_Keepers_Postpones_Major_Stadium_Event__But_Free_Digital_Experience_Offered_Soon,10,10,5,5,50.0,0.0,0
Promises__Part_1__God_Will_Build_His_Church,2,2,2,0,100.0,0.0,0
Promocast,3,1,1,0,100.0,0.0,0
Promocast_2,3,2,2,0,100.0,0.0,0
Property_Pros_Spotlight__Reece_Devlin,49,95,61,34,64.21,0.0,0
Property_Sourcing_And_Investment_During_Lockdown_-_Interview_With_Flora_Russo,31,40,25,15,62.5,0.0,0
Prophecy_Alert__Coming_Persecution__drought__Stock_Market_Crash__Political_Division,14,22,22,0,100.0,0.0,0
Prophecy_w_Perry_Stone_Drenda_Keesee,19,15,13,2,86.67,0.0,0
Prospecting_to_Fortune_100_executives_with_Amy_Quick,77,185,133,52,71.89,0.0,0
Prospering_Tomorrow_in_the_Aquarian_Age,3,1,1,0,100.0,0.0,0
Protect_The_Vision,3,1,1,0,100.0,0.0,0
Protecting_Your_Future_Self,3,1,1,0,100.0,0.0,0
Protecting_the_Bottom_Line_and_Digital_Procurement_with_James_Meads,35,96,85,11,88.54,0.0,0
Protest_Matters,3,4,1,3,25.0,0.0,0
Protesting_the_Protesters,9,11,9,2,81.82,0.0,0
Protesting_the_Protesters_2,9,11,11,0,100.0,0.0,0
Protests_in_a_Pandemic,21,94,89,5,94.68,0.0,0
Protests_in_a_Pandemic_2,21,108,97,11,89.81,0.0,0
Protolabs_Q_A_-_DMLS,30,82,62,20,75.61,0.0,0
Prototyping_Hacks,4,1,1,0,100.0,0.0,0
Proverbial___Wk2_-_A_Rising_Tide_Lifts_All_Boats,3,3,3,0,100.0,0.0,0
Proverbs,5,5,5,0,100.0,0.0,0
Proverbs_16_18-20_-__To_Let_Go_of_Pride,17,14,12,2,85.71,0.0,0
Proverbs_1_2,2,5,5,0,100.0,0.0,0
Proverbs_4_1-9,52,61,36,25,59.02,0.0,0
Proverbs_4_20-27,24,18,17,1,94.44,0.0,0
Proverbs_6_-_Audio,3,1,1,0,100.0,0.0,0
Proverbs_for_Today,2,1,1,0,100.0,0.0,0
Providing_More_with_Karen_Briscoe,38,90,64,26,71.11,0.0,0
Providing_Normalcy_is_Purpose_in_Today_s_Economy__says_Mainstreet_Bakery_s_Stacy_Demskie,37,60,41,19,68.33,0.0,0
Ps_91__Part_III__What_s_in_your_heart____Server_-_Ricardo_Henry,11,23,23,0,100.0,0.0,0
Ps_Andrew_Newbold,3,1,1,0,100.0,0.0,0
Psalm_100,3,2,2,0,100.0,0.0,0
Psalm_103_2,3,1,1,0,100.0,0.0,0
Psalm_104_24-35___Brendan_McClenahan___Reese_Yount,17,26,23,3,88.46,0.0,0
Psalm_113,3,1,1,0,100.0,0.0,0
Psalm_115,3,1,1,0,100.0,0.0,0
Psalm_117,3,2,1,1,50.0,0.0,0
Psalm_119_A_Reading_from_the_Cepher,3,2,2,0,100.0,0.0,0
Psalm_125_-_Our_Protector,3,1,1,0,100.0,0.0,0
Psalm_126_-_Our_Restorer,3,2,2,0,100.0,0.0,0
Psalm_138,3,1,1,0,100.0,0.0,0
Psalm_140_2,3,1,1,0,100.0,0.0,0
Psalm_17_-_To_Whom_Do_We_Pray,3,1,1,0,100.0,0.0,0
Psalm_22_-_A_Lasting_Hope,3,3,1,2,33.33,0.0,0
Psalm_22_22-31,35,59,51,8,86.44,0.0,0
Psalm_23_2020__The_Provision_and_Presence_of_God,3,1,1,0,100.0,0.0,0
Psalm_27,2,2,2,0,100.0,0.0,0
Psalm_29_-_The_Glory_of_God,3,2,2,0,100.0,0.0,0
Psalm_30_-_Chasing_Crowns,3,2,1,1,50.0,0.0,0
Psalm_34_-_Taste_and_See,3,1,1,0,100.0,0.0,0
Psalm_37_4_7,17,25,22,3,88.0,0.0,0
Psalm_41_-_A_Gracious_Father,3,2,2,0,100.0,0.0,0
Psalm_43_-_Preach_to_My_Soul,3,3,1,2,33.33,0.0,0
Psalm_44_2,2,1,1,0,100.0,0.0,0
Psalm_51__Our_R_Rate,2,2,2,0,100.0,0.0,0
Psalm_90_Expository_Sermon,7,13,13,0,100.0,0.0,0
Psalm_91_Episode__7,3,1,0,1,0.0,0.0,0
Psalm_94,3,2,2,0,100.0,0.0,0
Psalm_Anthology_With_Tyler_Boss,271,501,464,37,92.61,0.0,0
Psalm_of_Confidence_-_Psalm_62,2,2,2,0,100.0,0.0,0
Psalms_19_Sovereignty_Scripture_Sin_Sincerity,5,2,2,0,100.0,0.0,0
Psalms_42-44,2,1,1,0,100.0,0.0,0
Psalms___Meditation_on_the_Psalms__-_Psalm_1_and_150,2,2,2,0,100.0,0.0,0
Psalms_for_Sojourners__Ep._2_--_Conversation_w__Pastor_Marshall_Dallas_on_Psalm_13,26,68,64,4,94.12,0.0,0
Psychic_Evolution_S2E16__Trusting_Signs_and_Communications_from_Family___Your_Guides,27,80,69,11,86.25,0.0,0
Psychological_Safety_in_a_Global_Pandemic_-_Only_at_Buckland_Mental_Health___Wellness_Lecture_Series,3,3,2,1,66.67,0.0,0
Pt.1__To_Be_Spiritually-Minded_Is_Peace,2,1,1,0,100.0,0.0,0
Public_Node_Podcast_Kickoff_and_the_Proposed_Stellar_Protocol_13_Upgrade,27,57,47,10,82.46,0.0,0
Publicity_Client__Work_With_Annie._It_Will_Be_The_Best_Thing_You_Ever_Did_For_Your_Career,19,26,21,5,80.77,0.0,0
Pulling_Through_the_Pandemic__Advice_for_Entrepreneurs,23,38,34,4,89.47,0.0,0
Pure_Gold_Mining__TSX-V_PGM__-_We_Can_Get_Started_For_Life__Tonight,41,139,118,21,84.89,0.0,0
Pure_Heartedness,3,5,5,0,100.0,0.0,0
PushPress.com_Hits_1_000_Gym_Customers_Paying__140_Each,70,90,61,29,67.78,0.0,0
Pushing_Forward_When_Everyone_Says__No___with_Sarah_Clow__-_FF002,29,81,67,14,82.72,0.0,0
Put_Your_Faith_To_Work___Pastor_Rob_Diaz,5,2,2,0,100.0,0.0,0
Putting_racism_in_the_past,6,5,3,2,60.0,0.0,0
Q_A_Claudia_Woodham,53,117,85,32,72.65,0.0,0
Q_A_Sessions_-_Rental_Income__COVID-19___Cash-Cows,3,4,4,0,100.0,0.0,0
Q_A_With_Alisa_Vitti_On_All_Things_Birth_Control_Pill__Supplements__Female_Hormones___More_In_Part_Two,78,175,118,57,67.43,0.0,0
Q_A_with_Beer_Retail_Expert_Bump_Williams,45,147,116,31,78.91,0.0,0
Q_A_with_Sean_Luchnick,62,113,74,39,65.49,0.0,0
Q___A_on_God_s_Justice__the_Incarnation__and_Hilbert_s_Hotel,18,37,29,8,78.38,0.0,0
Q___A_with_Peter_Singer__University_of_Melbourne_Effective_Altruism,56,216,146,70,67.59,0.0,0
Q___Cake__16,70,149,87,62,58.39,0.0,0
Q_and_A_What_Can_I_Do_Other_Than_Mailing_Recent__Expired_Listings__and__for_Sale_by_Owners__to_Reach_Them___Ep_163,3,3,2,1,66.67,0.0,0
Qtalks_Feat._Wework,46,110,86,24,78.18,0.0,0
Quantifying_COVID-19s_insurance_tech_budget_impact,13,36,35,1,97.22,0.0,0
Quarantalks_-_27_-_When_a_Crisis_brings_Clarity__with_Abi_Cornwall,18,19,16,3,84.21,0.0,0
Quarantine_Chat__Ken_Bouyer__Americas_Director_of_Inclusiveness_Recruiting_at_EY,33,93,77,16,82.8,0.0,0
Quarantine_Football_Talk_EP17__NFC_West_Draft_Grades_and_Analysis,21,62,50,12,80.65,0.0,0
Quarantine_Haunting,17,25,17,8,68.0,0.0,0
Quarantine_Haunting_2,17,14,13,1,92.86,0.0,0
Quarantine_Injuries,7,1,0,1,0.0,0.0,0
Quarantine_Question_Time_9,92,90,53,37,58.89,0.0,0
Quarantine_Story_of_Casey_Seidl__Marketing_Wizard_by_day__CEO___Entrepreneur_by_night,27,69,52,17,75.36,0.0,0
Quarantined_Deserts___Destinies,9,9,9,0,100.0,0.0,0
Quarantined_Wells_in_the_Wilderness,83,122,91,31,74.59,0.0,0
Queen_honours_75_year_old_Bull_with_Bruce_Mackenzie__Owner__Maungahina_Hereford__Charolais___Speckle_Park,21,20,12,8,60.0,0.0,0
Queensland_Shadow_Tourism_Minister_David_Crisafulli_on_border_closure,19,22,17,5,77.27,0.0,0
Questions_13th_June,3,1,1,0,100.0,0.0,0
Questions_on_the_hardened_heart,47,81,66,15,81.48,0.0,0
Quic_talk,23,13,11,2,84.62,0.0,0
Quic_talk_2,23,15,12,3,80.0,0.0,0
Quick_Fix_6_-_When_Your_Prospects_Freeze_Up,2,2,2,0,100.0,0.0,0
Quick_Hit__139__End_Procrastination_Forever,2,1,1,0,100.0,0.0,0
Quick_Hits__Antifa_as_a_terrorist_organisation,2,1,1,0,100.0,0.0,0
Quick_Hits__Antifa_as_a_terrorist_organisation_2,2,1,1,0,100.0,0.0,0
Quick_June_Update,2,3,2,1,66.67,0.0,0
Quick_Pop_with_Popcorn_Finance_Listener_Claudia,49,57,33,24,57.89,0.0,0
Quick_Start_Your_Business,117,148,92,56,62.16,0.0,0
Quick_Truth_Why_Pray_If_God_Already_Knows_Everything,3,1,1,0,100.0,0.0,0
Quince_de_Mayo,9,8,6,2,75.0,0.0,0
Quince_de_Mayo_2,9,5,4,1,80.0,0.0,0
Quincy_Buis__OPC_Edition__June__2020,81,122,102,20,83.61,0.0,0
Quitting_Is_Not_An_Option__Part_1,5,8,7,1,87.5,0.0,0
RBT6_-_From_Physical_Expo_to_Online_Newsletter__with_Itay_Paz,61,186,133,53,71.51,0.0,0
REAL_MEN_dont_rape_cowards_do._WE_SORRY,5,3,3,0,100.0,0.0,0
REBOOT__FEAR,3,1,1,0,100.0,0.0,0
RELATIONSHIPS__Dating_w__Brian_Miller,40,93,72,21,77.42,0.0,0
RELATIONSHIPS__Marriage_w__Danielle_Miller,21,48,35,13,72.92,0.0,0
REMEMBERING_PAST_LIVES_FOR_YOUR_BEST_LIFE_NOW,29,107,97,10,90.65,0.0,0
RENEWED__Gods_Method_of_Choice___May_17__2020,3,1,0,1,0.0,0.0,0
RERL-1717-_Johnny_Khamis__San_Jose_Council_Member,35,82,51,31,62.2,0.0,0
RETRAIN_YOUR_MIND_a_How_To_Break_Through_Any_Imaginary_Limitation,42,27,17,10,62.96,0.0,0
REVGAMING_RADIO_Trusting_god_during_hard_times,3,1,1,0,100.0,0.0,0
RFP_O_Maginify_The_Lord_With_Me_Part_1_Ep_48,3,2,2,0,100.0,0.0,0
RFT_393__Airline_Expert_Scott_Hamilton,27,40,22,18,55.0,0.0,0
RJMetrics_Founder__4m__ARR_Explains_How_They_Lost_To_Looker,59,116,69,47,59.48,0.0,0
RMM6_Marketing_Automations_for_Capital_Raising,17,39,31,8,79.49,0.0,0
ROOTS___Part_7_-_Passover,3,1,1,0,100.0,0.0,0
RTJ4,50,69,54,15,78.26,0.0,0
RTJ4_2,50,56,43,13,76.79,0.0,0
RUA_Psalms_Trailer,7,9,9,0,100.0,0.0,0
RV_Trip_Suggestions,3,1,0,1,0.0,0.0,0
R_Family_Strong_Our_mission,3,1,1,0,100.0,0.0,0
Rabbi_Noa_Sattath__The_Israel_Religious_Action_Center__IRAC,53,86,63,23,73.26,0.0,0
Rabbi_Sternberg_Peleh_Yoetz__Live_On_Zoom__5-20-2020,4,4,4,0,100.0,0.0,0
Race_Relations,61,106,70,36,66.04,0.0,0
Race_Relations_2,4,1,0,1,0.0,0.0,0
Race_Relations_in_Context_of_3_Angels__Messages._E.White_on_Accursed_Institution_of_Slavery___Racism,5,4,4,0,100.0,0.0,0
Race__America__Faith,15,46,45,1,97.83,0.0,0
Race__Gospel__and_Reconciliation,67,153,135,18,88.24,0.0,0
Race__racism_and_COVID-19_with_Devi_Sridhar,24,67,48,19,71.64,0.0,0
Race_unification_within_the_Church_is_a_requirement_for_the_return_of_Jesus__Daily_Word,3,1,1,0,100.0,0.0,0
Racism_3,13,21,19,2,90.48,0.0,0
Racism_4,23,27,23,4,85.19,0.0,0
Racism__Is_it_really_the_original_SIN_of_America_2,3,3,3,0,100.0,0.0,0
Racism__Politics__Social_Justice_Part_1_-_05.31.2020,4,4,4,0,100.0,0.0,0
Radiant_Skin_From_Within_with_Shelly_Marshall,41,108,92,16,85.19,0.0,0
Radical_Acceptance_Through_Sound_with_Stacey_Griffin,51,177,155,22,87.57,0.0,0
Radical_Grace,3,4,1,3,25.0,0.0,0
Radical_Openness_and_Why_Some_Companies_are_Shy_About_it,41,62,39,23,62.9,0.0,0
Radical_Sex_Ed_Cancelled,13,41,38,3,92.68,0.0,0
Radical_Sex_Ed_Cancelled_2,13,44,42,2,95.45,0.0,0
Radical_Spirituality,2,2,2,0,100.0,0.0,0
Radical_Teach__Real_Living,15,27,26,1,96.3,0.0,0
Radically_Commissioned,31,44,39,5,88.64,0.0,0
Radically_kind__how_Brave_is_helping_to_combat_the_overdose_crisis_with_CEO___Founder_Gordon_Casey,17,37,30,7,81.08,0.0,0
Radio_Interview,33,55,46,9,83.64,0.0,0
Raising_Counter-Cultural_Kids_-_with_Lee_Nienhuis,37,168,161,7,95.83,0.0,0
Raising_kids_in_your_country,27,32,22,10,68.75,0.0,0
Raja_Rajamannar__Mastercard____Leadership_During_Crisis,43,59,40,19,67.8,0.0,0
Rally_Boys_Ep._7_-_5_13_20,77,179,99,80,55.31,0.0,0
Ramadan_Tafsir_21,3,2,2,0,100.0,0.0,0
Randy_Herbertson_Launches_MyMovingForward.com,20,22,17,5,77.27,0.0,0
Ranking_7_pg_13_horror_Movies,147,237,155,82,65.4,0.0,0
Ransom_Demands__What_Happens_If_Victims_Pay_or_Don_t_Pay,9,8,7,1,87.5,0.0,0
Rapid_Fire_Questions_with_Food_Hall_Expert,11,19,17,2,89.47,0.0,0
Rapture__What_Rapture,3,3,3,0,100.0,0.0,0
Rasmus_Rothe__Building_and_Scaling_A.I_Ventures,38,117,85,32,72.65,0.0,0
Ratf_ked_David_Daley_Battles_Back_with_UNRigged_to_Save_Democracy,52,113,85,28,75.22,0.0,0
Ratf_ked_David_Daley_Battles_Back_with_UNRigged_to_Save_Democracy_2,52,94,80,14,85.11,0.0,0
Rathbones__AA-rated_Thomson__Amazon_has_been_a_lifeline,28,50,37,13,74.0,0.0,0
Rave_Youth_Podcast_Episode_7.5,5,3,3,0,100.0,0.0,0
Ravin_Jesuthasan_The_Future_of_Work__Teams_and_Leadership,27,74,68,6,91.89,0.0,0
Ray_Blanchard_We_re_All_Experiencing_the_Same_Crisis_Differently,32,103,89,14,86.41,0.0,0
Re-Defining_Life__Power,3,2,2,0,100.0,0.0,0
ReConnect_Meets_-_Gary_Sutherland_of_Employeasily,21,38,33,5,86.84,0.0,0
ReConnect_Meets_-_Kyle_Murtagh_of_Confidence_by_Design,43,77,56,21,72.73,0.0,0
ReConnect_Meets_-_Yvonne_Webb_of_Action_Coach,25,54,38,16,70.37,0.0,0
Re_THINK_Your_Choices_with_Serial_Entrepreneur_George_Haymaker,35,95,76,19,80.0,0.0,0
Re_Wire__How_Sexual_Addiction_is_Not_About_Sex_-_Part_1_of_3,20,45,39,6,86.67,0.0,0
Re_Wire__How_Sexual_Addiction_is_Not_About_Sex_Part_2_of_3,14,11,10,1,90.91,0.0,0
Re_fresh,2,1,0,1,0.0,0.0,0
Re_group,2,1,1,0,100.0,0.0,0
Reach_the_Right_Audience_for_Your_App_with_an_App_Campaign,3,4,4,0,100.0,0.0,0
Reaching_A_Level_Of_Health_Only_Jesus_Can_Provide,41,147,136,11,92.52,0.0,0
Reaching_Out,7,3,3,0,100.0,0.0,0
Reaching_Out_2,7,2,1,1,50.0,0.0,0
Reactivate_a_Ask_for_Feedback_2,3,1,1,0,100.0,0.0,0
Reactivate_a_Ask_for_Feedback_3,3,2,2,0,100.0,0.0,0
Reactivate_a_Ask_for_Feedback_4,3,2,2,0,100.0,0.0,0
Reactivate_a_Ask_for_Feedback_5,3,1,1,0,100.0,0.0,0
Reactivate_a_Ask_for_Feedback_6,3,1,1,0,100.0,0.0,0
Reactivate_a_Ask_for_Feedback_9,3,1,1,0,100.0,0.0,0
Reactivate_a_Create_Special_Pilot_3,2,1,1,0,100.0,0.0,0
Reactivate_a_Create_Special_Pilot_4,2,1,1,0,100.0,0.0,0
Reactivate_a_Create_Special_Pilot_5,2,3,3,0,100.0,0.0,0
Readiness_to_Change__Step_6_for_Those_with_Mental_Illness,3,1,1,0,100.0,0.0,0
Reading_the_Relevant_Statute_in_Bostock_vs._Clayton_County__Georgia,13,21,15,6,71.43,0.0,0
Reading_the_Relevant_Statute_in_Bostock_vs._Clayton_County__Georgia_2,13,38,24,14,63.16,0.0,0
Ready_To_Rise,5,7,6,1,85.71,0.0,0
Reagan_Marble_What_the_Uptick_in_Litigation_Means_for_Oil___Gas_Producers_and_Land_Owners,13,24,24,0,100.0,0.0,0
RealTalk_Real_Estate_S1E47_-_2018_In_a_Nutshell_with_Greg_Keith,39,70,43,27,61.43,0.0,0
Real_Agency_Salaries_-_Cole_Habersham,61,133,95,38,71.43,0.0,0
Real_Estate_Investing_-_With_Dirk_Zeller_Best_Selling_Author_and_Real_Estate_Coach,80,250,212,38,84.8,0.0,0
Real_Estate_Investment_Strategy_to_Generate_Above_Average_Returns_with_Blake_Templeton,63,177,138,39,77.97,0.0,0
Real_Estate_Lending_During_and_After_Covid_19,11,7,7,0,100.0,0.0,0
Real_Estate__Technology___Small_Business_Investments,16,25,21,4,84.0,0.0,0
Real_Estate_and_Financial_Strategies_during_COVID-19,17,29,21,8,72.41,0.0,0
Real_Justice,3,1,1,0,100.0,0.0,0
Real_Love_Chooses,372,297,189,108,63.64,0.0,0
Reality_VS_the_Markets,27,35,21,14,60.0,0.0,0
Realtime_Reflections_of_the_2020_Protests_and_More_with_Breezy_Spreadlove_and_Shannon_Shine,55,117,97,20,82.91,0.0,0
Realtor_Increases_Team_Sales_By__40_Million_In_Just_12_Months___CHRIS_CRADDOCK_INTERVIEW,41,142,122,20,85.92,0.0,0
Realtors-4_Ways_You_Can_Win_More_Listings_and_Make_More_Money,41,62,41,21,66.13,0.0,0
Realty_Talk_Episode_57__We_re_Back,121,124,48,76,38.71,0.0,0
Reawakening_our_Indigenous_Connection___Anita_Sanchez,31,107,102,5,95.33,0.0,0
Rebalance,3,2,2,0,100.0,0.0,0
Rebecca_Bender__Lessons_from_a_Survivor,27,96,82,14,85.42,0.0,0
Rebecca_Paech_Qld_Customer_Service_Manager_PGH_Bricks__Industry_Leader__Awesome_Women_in_Construction__AWIC__Events_Co-ordinator___Mum,46,76,50,26,65.79,0.0,0
Rebecca_Steifle__Executive_Assistant,23,38,29,9,76.32,0.0,0
Rebel_With_A_Cause,2,1,1,0,100.0,0.0,0
Rebuild_Series_-_Closing_The_Gap_Together_-_Simon_Lerefolo,2,1,1,0,100.0,0.0,0
Rebuilding_June_21_-_It_s_Personal,3,1,1,0,100.0,0.0,0
Rebuilding_Ohio__The_COVID-19_Impact_on_Construction,29,75,52,23,69.33,0.0,0
Rebuilding_our_Rhythm_-_Question_3,10,12,10,2,83.33,0.0,0
Rebuilding_our_Rhythm_-_Question_5,13,9,7,2,77.78,0.0,0
Rebuke,23,24,24,0,100.0,0.0,0
RecWebs___The_Recruitment_Technology_Innovation_and_Social_Media_Showcase,29,74,61,13,82.43,0.0,0
Recalculating__Week_5_-_Recalculating_Sadness,3,4,4,0,100.0,0.0,0
Recalibrating_in_a_Season_of_Crisis,11,22,15,7,68.18,0.0,0
RecallGavin2020_trends_following_mandatory_mask_order_in_California,77,121,69,52,57.02,0.0,0
RecallGavin2020_trends_following_mandatory_mask_order_in_California_2,77,119,74,45,62.18,0.0,0
Recap_June_14__Tesla_ALL_IN_at__1_000_Amazon_Apple_record_Highs__Recap_Ep075,4,1,1,0,100.0,0.0,0
Recap_of_Today_s_Precious_Metal_Headlines_with_Chris_Marcus,21,35,28,7,80.0,0.0,0
Receive_Deliverance_from_Passivity__Ep._80,3,2,2,0,100.0,0.0,0
Receive_Joshua,3,5,3,2,60.0,0.0,0
Receiving_Correction,5,6,5,1,83.33,0.0,0
Recent_Interview__The_5_Biggest_Opportunities_In_Private_Equity_Right_Now,34,78,50,28,64.1,0.0,0
Recently_Announced__LVR_Changes_What_They_Mean_For_Investors___Ep._236,9,16,15,1,93.75,0.0,0
Recharge_-_May_2020,25,99,82,17,82.83,0.0,0
Recipe_Swap,23,19,10,9,52.63,0.0,0
Reckon_Ye__Book_of_Romans,19,25,25,0,100.0,0.0,0
Reclaim_Your_Calendar,70,211,177,34,83.89,0.0,0
Reconciliation_2,3,1,0,1,0.0,0.0,0
Reconciliation_Week_2020_with_Ann_Weldon,4,1,1,0,100.0,0.0,0
Reconciliation_Week_2020_with_Ann_Weldon_2,4,1,1,0,100.0,0.0,0
Reconnect_Meets_-_Scott_Tees_of_Decode_Cyber_Solutions_Ltd,27,31,25,6,80.65,0.0,0
Recovering_from_COVID_Trauma_with_Terry_Earthwind_Nichols,55,109,85,24,77.98,0.0,0
Recruiting_Gym_Daily_Stand_Up__47_-_Creating_Your_Own_New_Normal,37,53,41,12,77.36,0.0,0
Recruiting_Gym_Daily_Stand_Up__48_-_Bounce_Back_Strategies__Feat._Neil_Carberry,37,84,65,19,77.38,0.0,0
Recruiting_Gym_Daily_Stand_Up__52_-_Positive_Brain_Food_And_Why_We_Need_It,39,55,32,23,58.18,0.0,0
Recruiting_Gym_Daily_Stand_Up__58_-_Getting_Hold_Of_Hard_To_Reach_Candidates,23,31,21,10,67.74,0.0,0
Recruiting_Gym_Daily_Stand_Up__62_-_Handling_Objections_The_RIGHT_Way,56,79,66,13,83.54,0.0,0
Recruiting_Gym_Daily_Stand_Up__63_-_Dealing_With_The_Influx_Of_Applications,27,53,37,16,69.81,0.0,0
Recruiting_Gym_Stand_Up__28_-_Strategies_To_Succeed_feat._Steve_Moran,47,95,66,29,69.47,0.0,0
Recruitment_and_Hiring_During_the_COVID-19_Crisis,15,48,47,1,97.92,0.0,0
Rectors_Update__May_20__2020,26,33,20,13,60.61,0.0,0
Recurring_Revenue_is_the_Best_Revenue,3,5,5,0,100.0,0.0,0
RedFox_Podcast__Ep._109_-_Live_Stream_and_Bumper_Videos_Explained,40,67,54,13,80.6,0.0,0
Red_Business_-_Episode_150_-_Spending_time_helping_others_with_Ruth_Fuller__Fuller_Marketing__Aoife_Horgan__Versify_Communications____DC_Ca,3,2,1,1,50.0,0.0,0
Red_City_Gym_Talk__Episode_6__-_Meet_Coach_Matthias_Vermeersch,85,194,127,67,65.46,0.0,0
Red_Cross_PSA__Audi_s__New_Santa____ElkjA_p_s_cinematic_ad,7,2,1,1,50.0,0.0,0
Red_Letters_-_Week_7,19,52,50,2,96.15,0.0,0
Redeemers_Refuge_-_The_True_Living_Water,3,4,4,0,100.0,0.0,0
Redefining_Authenticity__Episode_10_-_Stores_Open,53,118,92,26,77.97,0.0,0
Redefining_Authenticity__Episode_7_-_Grief_and_Loss,17,24,21,3,87.5,0.0,0
Redemption___Ruth_4_1-12,2,4,4,0,100.0,0.0,0
Redirect,5,14,14,0,100.0,0.0,0
Reducing_Bounce_Rates_Without_Design_Changes,3,1,1,0,100.0,0.0,0
Reflecting_on_May_31__2020,37,53,48,5,90.57,0.0,0
Reflection_of_Memorial_Week,14,13,11,2,84.62,0.0,0
Reflections_037,2,1,1,0,100.0,0.0,0
Reflections_June_19th__2020__Unexpected_Rest,9,10,9,1,90.0,0.0,0
Reflections_June_23rd__2020__Preaching_to_Yourself,8,13,12,1,92.31,0.0,0
Reflections_June_5th__2020__Psalm_67_and_the_Pentecost,5,1,1,0,100.0,0.0,0
Reflections_On_A_Grief_Observed_by_C.S._Lewis_Episode__60,7,5,4,1,80.0,0.0,0
Reflections_On_Love__The_Dharma_Toolkit_Daily__Episode_23,2,1,1,0,100.0,0.0,0
Reformation-Part_3_Ps_Byron_Chicken,3,1,1,0,100.0,0.0,0
Refurb_v._Reman,13,20,12,8,60.0,0.0,0
RegTech_Live_Episode_2_with_Nicholas_Melas__Expert_in_risk_and_compliance,17,41,36,5,87.8,0.0,0
Reggie_Love___Former_Personal_Aide_to_President_Barack_Obama,30,55,33,22,60.0,0.0,0
Regional_Coronavirus_Update__Police_Killing_in_Guadalajara____a_Historical_Jungle_Incident,19,31,20,11,64.52,0.0,0
Regional_Coronavirus_Update__Police_Killing_in_Guadalajara____a_Historical_Jungle_Incident_2,19,30,19,11,63.33,0.0,0
Reid_Hoffman___Honoring_the_Alliance_During_Covid,25,78,68,10,87.18,0.0,0
Reigning_not_Just_Maintaining___Dr._Jerry_Savelle_05.31.20,9,3,3,0,100.0,0.0,0
Reimagining_business_to_monetise_sustainability,24,30,23,7,76.67,0.0,0
Rejected_By_God,3,2,2,0,100.0,0.0,0
Rejection_and_heartbreak,5,4,4,0,100.0,0.0,0
Rejoice,3,2,2,0,100.0,0.0,0
Relatable_therapy__Is_how_were_feeling_normal____Nicole_Van_Essen__023,55,124,84,40,67.74,0.0,0
Relationship_Connections_Guru_-_Juliet_Clark___Entrepreneurs_Experts_Cafe__011,23,25,20,5,80.0,0.0,0
Relationship___Emotional_Intelligence_by_Elder_Nwachukwu_Eze_Aja_at_SWMCA_Father_s_Week_Celebration,3,4,4,0,100.0,0.0,0
Relationships_as_Exiles_-_The_Only_Thing_That_Matters_wk5,19,21,19,2,90.48,0.0,0
Release_Grief__Ep._82,3,4,4,0,100.0,0.0,0
Releasing_Anxiety_Guided_Meditation,9,8,7,1,87.5,0.0,0
Releasing_a_Spirit_of_Honor__with_Pastor_Jim_Boyd,4,2,2,0,100.0,0.0,0
Relevant_Bible_Talk-_Causing_a_new_believer_to_stumble,90,94,59,35,62.77,0.0,0
Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb,34,81,74,7,91.36,0.0,0
Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb_2,34,83,72,11,86.75,0.0,0
Religion_Makes_Jesus_Angry,2,6,6,0,100.0,0.0,0
Religion_Spring_Final_Podcast-_Sanam_Khanlou,11,7,5,2,71.43,0.0,0
Religion_Spring_Final_Podcast-_Sanam_Khanlou_2,11,5,3,2,60.0,0.0,0
Religious_Liberties_and_Covid-19,92,168,121,47,72.02,0.0,0
Remaining_Steadfast_in_Distressing_Times__Pleasing_to_God,9,4,3,1,75.0,0.0,0
Remaining_Steadfast_in_Distressing_Times__When_People_Come_to_Christ,7,14,14,0,100.0,0.0,0
Remedial_Education__Part_2,5,3,3,0,100.0,0.0,0
Remember_God_s_Gifts_To_You_-_I_Kings_10_14-29,4,4,4,0,100.0,0.0,0
Remember_Godas_Judgment__Proclaim_His_Mercy,2,1,1,0,100.0,0.0,0
Remember_The_Titans,3,5,5,0,100.0,0.0,0
Remember_This,3,1,1,0,100.0,0.0,0
Remember__Seek__Find__Part_2__-_Ps_Fred_Porter,4,1,1,0,100.0,0.0,0
Remember_the_Lord,2,1,0,1,0.0,0.0,0
