assumption_id,category,source_episode_id,source_turn_idx,source_assumption_idx,source_speaker_id,assumption_text,control_episode_id,control_explicit_claim_count,matched_control_claims,selected_control_claims,scored_pairs,max_entailment_score,mean_entailment_score,entailed,best_claim_text,best_claim_turn_idx,best_claim_idx,best_overlap_score,best_confidence
business|You_learn_more_from_the_ones_you_lose__Jamie_Roberts__Rugby_Legend_and_Doctor|8|0|65cc275ef9ef3ee3,business,You_learn_more_from_the_ones_you_lose__Jamie_Roberts__Rugby_Legend_and_Doctor,8,0,SPEAKER_01,"The pandemic’s impact will persist for months or years, requiring long-term resilience.",080__You_Are_Too_Young,18,0,0,0,0,0.0,False,,,,,
political|85779|36|2|3ddeaa7cf14c3e75,political,85779,36,2,SPEAKER_01,Political viability depends on public perception of issues as urgent or moral.,89031,256,0,0,0,0,0.0,False,,,,,
business|Episode_51_-_What_s_New_In_Camtasia_2020|44|4|da03738b11464e93,business,Episode_51_-_What_s_New_In_Camtasia_2020,44,4,SPEAKER_01,The speaker has the authority to define or reframe the topic of discussion.,Championing_Your_Life_Through_a_Positive_Diagnosis_with_Jessica_Robbins,226,4,4,4,1,1.0,False,The speaker has formed friendships and connections primarily through Facebook and online support groups.,10,3,2,0.950000
political|84779|13|6|0878cca0d1228eea,political,84779,13,6,SPEAKER_00,Detainees transferred abroad will not receive fair trials or due process comparable to U.S. standards.,44922,99,1,1,1,1,1.0,False,We will not stand by the article's agenda.,8,7,2,0.800000
commentary|A_University_of_Michigan_Regent_Speaks_About_Social_Change_and_Why_Jim_Harbaugh_Has_Got_It_Right_2|20|1|5eb7ffdabcbac567,commentary,A_University_of_Michigan_Regent_Speaks_About_Social_Change_and_Why_Jim_Harbaugh_Has_Got_It_Right_2,20,1,SPEAKER_01,Board meetings occur at regular intervals and are planned in advance.,On_the_Front_Lines_4,192,0,0,0,0,0.0,False,,,,,
business|Ep_14__Just_Being_A_Visionary|3|2|1fcadd5330953ac9,business,Ep_14__Just_Being_A_Visionary,3,2,SPEAKER_01,The speaker has sufficient observational experience to generalize about others' psychological patterns.,EP_211__Full_Time_Investing_is_Now_My_Side_Hustle._Heres_Why_I_Did_it___How_it_Works_w__Paul_DoCampo,311,11,11,11,9,3.5454545454545454,True,"Paul has experience writing copy, blog content, and automated content for clients.",27,9,2,0.950000
business|Episode_47__Jenkins_Software_Delivery_Automation_and_Management_with_Tracy_Miranda__Director_of_Open_Source_Community_CloudBees|6|3|b7db76c30ca6efc0,business,Episode_47__Jenkins_Software_Delivery_Automation_and_Management_with_Tracy_Miranda__Director_of_Open_Source_Community_CloudBees,6,3,SPEAKER_01,CloudBees' leadership maintains clear internal categorizations of products by revenue and growth priority.,Episode_198__Baby_Boomers_Vs_Millennials..._Or_Is_It,290,0,0,0,0,0.0,False,,,,,
business|115._The_Magic_Key_to_CX_Success_w__Leah_Chaney|20|2|911eee8f5fcce6aa,business,115._The_Magic_Key_to_CX_Success_w__Leah_Chaney,20,2,SPEAKER_00,The speaker believes that self-consciousness about height is irrational or unjustified.,EP_158__How_Much_Should_You_Spend_On_Facebook_Ads,22,0,0,0,0,0.0,False,,,,,
business|EP.01_-_MARTIN_LAW_-_Teacher_and_Filmmaker|7|1|e32b4e6aeb232517,business,EP.01_-_MARTIN_LAW_-_Teacher_and_Filmmaker,7,1,SPEAKER_01,Students benefit from knowing the realities of professional environments before committing.,Affect_what_you_can_affect,138,0,0,0,0,0.0,False,,,,,
religion|Choosing_to_Be_Chosen|28|4|8f13c577d4b59abf,religion,Choosing_to_Be_Chosen,28,4,SPEAKER_00,The king’s failure to recognize Mordecai initially reflects a common human oversight in acknowledging good deeds.,Kids_Corner_with_Pastor_Kera_and_Micayla__5.10.20,57,0,0,0,0,0.0,False,,,,,
religion|Ministry_.VS._Church|19|0|de29a12de4fc7d06,religion,Ministry_.VS._Church,19,0,SPEAKER_01,A good local church leader has both wisdom and influence to guide ministry access.,How_to_Create_a_Family_Culture_That_Loves_to_Read,115,1,1,1,1,1.0,False,Reading these books has been enjoyable and informative for both children and adults.,22,1,2,0.950000
commentary|Names__Images__Likenesses_..._Two_Perspectives_on_the_NCAA_Progress_Letter_2|5|1|3b5aaaf39743c162,commentary,Names__Images__Likenesses_..._Two_Perspectives_on_the_NCAA_Progress_Letter_2,5,1,SPEAKER_01,Federal legislation is necessary to resolve inconsistencies among state laws.,Day_12_of_Protest_Marches_in_Detroit__Will_It_Work_This_Time__A_Look_Back_at_Detroit_s_History_Between_Residents_and_Police_-_With_Historian_Ken_Coleman_2,117,1,1,1,1,1.0,False,Supporting legislation that prevents incidents like George Floyd’s death is necessary.,9,6,2,0.950000
business|Tech_to_sex_coach|29|3|8ab02713e529b2c8,business,Tech_to_sex_coach,29,3,SPEAKER_00,Clients benefit significantly from specialized expertise when addressing niche psychological concerns.,Fitness_Business_School_-_040_-_Lessons_from_the_Pandemic_with_Holly_Rigsby,102,0,0,0,0,0.0,False,,,,,
commentary|Earnings_Before_Interest__Taxes__Depreciation__Amortization__and_Coronavirus|90|2|6c7e2f6a3ac9ae3a,commentary,Earnings_Before_Interest__Taxes__Depreciation__Amortization__and_Coronavirus,90,2,SPEAKER_01,The speaker values innovation in productivity tools and sees new features as meaningful improvements.,No_Spin_News__May_6__2020_3,27,0,0,0,0,0.0,False,,,,,
religion|Realtime_Reflections_of_the_2020_Protests_and_More_with_Breezy_Spreadlove_and_Shannon_Shine|8|0|f92919302d2a3bf8,religion,Realtime_Reflections_of_the_2020_Protests_and_More_with_Breezy_Spreadlove_and_Shannon_Shine,8,0,SPEAKER_01,Seeing large crowds at protests indicates genuine public support for the cause.,24._The_Yoga_of_Giving_with_Kayoko_Mitsumatsu,271,0,0,0,0,0.0,False,,,,,
political|72729|6|6|da1d1058e0335ef3,political,72729,6,6,SPEAKER_00,The speaker trusts that committee testimonies provide reliable insight into future trade outcomes.,51727,133,3,3,3,3,1.6666666666666667,False,Declaring oneself as something in the present tense can influence future outcomes.,9,1,2,0.750000
religion|The_Work_of_Unity|2|7|6dd9ab65ce808afa,religion,The_Work_of_Unity,2,7,SPEAKER_01,"The concept of 'walking worthy' implies ongoing moral performance, not just initial conversion.",Jesus_is_Patient,22,0,0,0,0,0.0,False,,,,,
business|Episode_1__Coworking__Big_Government_Contracts__and_Remote_Work|20|0|a1ca306f6b245951,business,Episode_1__Coworking__Big_Government_Contracts__and_Remote_Work,20,0,SPEAKER_01,Returning to home-based work is a viable alternative for those accustomed to remote work.,Sociolinguistics_and_Technical_Debt_with_Einar_W._Hst,310,0,0,0,0,0.0,False,,,,,
political|51974|5|0|84401bdc73cd8154,political,51974,5,0,SPEAKER_00,Legislative progress depends on leadership support from key figures like Senator McConnell.,47171,240,2,2,2,3,3.0,False,Legislative progress has been slowed by the announcement.,7,5,2,0.700000
business|Kelly_Rava__Empowerment_Education_Ep._011|10|3|a3f2c7c0077e9846,business,Kelly_Rava__Empowerment_Education_Ep._011,10,3,SPEAKER_01,Pennsylvania and California are both possible locations where the speaker previously lived.,Episode_26_-_Understanding_your_Social_Media_Analytics,99,1,1,1,1,1.0,False,There are specific locations within social media platforms where analytics can be found.,2,3,2,0.950000
religion|Fruit_of_the_Spirit__Faithfulness_with_guest_Kurt_Montooth|20|0|cd42545fb176bed2,religion,Fruit_of_the_Spirit__Faithfulness_with_guest_Kurt_Montooth,20,0,SPEAKER_01,True faithfulness requires more than intellectual assent; it demands active commitment.,031___Caught_Checking_Out_The_Waitress___Alive_In_5,22,0,0,0,0,0.0,False,,,,,
religion|11-_Black_Lives_Matter__Education_and_Music__KevCoast|6|2|f81bf9d1f9fc6e37,religion,11-_Black_Lives_Matter__Education_and_Music__KevCoast,6,2,SPEAKER_00,People have some capacity or willingness to engage in education at this time.,What_Is_Life__-_Part_12,26,1,1,1,5,5.0,False,Some people may feel uncomfortable coming back to physical gatherings.,0,3,2,0.750000
sports|EP6_2|2|3|1ae7da4b12cb4a69,sports,EP6_2,2,3,SPEAKER_02,The speaker has authority or legitimacy to address the audience.,The_Future_of_Gary_Sanchez,601,7,7,7,9,3.5714285714285716,True,The speaker has consistently supported this player over the past few years.,80,1,2,0.950000
business|Influencer_Marketing_Secrets_To_Grow_Your_SaaS_With_Restream_-_Episode_014|3|3|84ebf28385d4b7be,business,Influencer_Marketing_Secrets_To_Grow_Your_SaaS_With_Restream_-_Episode_014,3,3,SPEAKER_01,Audience growth is a primary goal for many content creators.,Money_Moment_-_4_May_2020,19,0,0,0,0,0.0,False,,,,,
business|How_Skye_Got_Booked_Out_as_a_Virtual_Assistant_in_1_Month___Started_Traveling_the_World|51|2|1bb348e789b3b2be,business,How_Skye_Got_Booked_Out_as_a_Virtual_Assistant_in_1_Month___Started_Traveling_the_World,51,2,SPEAKER_00,Online work environments are inherently more adaptable and scalable than traditional ones.,Day_22_-_of_-_90,13,1,1,1,1,1.0,False,Cash flow is more important than accounting profits for sustaining a business.,1,2,2,0.800000
religion|Memorial_Day_Special__Military_Life_with_Esther_Widroff|28|3|b1d165719fe3637e,religion,Memorial_Day_Special__Military_Life_with_Esther_Widroff,28,3,SPEAKER_01,The listener is likely married to someone who wears camouflage to work.,Music_-_His_Eye_is_On_the_Sparrow_-_Isabelle_Tilley,21,0,0,0,0,0.0,False,,,,,
business|11._COVID-19___Keeping_on_top_of_your_Kiwisaver|3|8|570d1c20b7141473,business,11._COVID-19___Keeping_on_top_of_your_Kiwisaver,3,8,SPEAKER_00,Fendex’s organizational structure supports reliable financial advisory services.,S1_Ep10__Jon_Miles_-_NewCold_UK,208,0,0,0,0,0.0,False,,,,,
sports|41._Binary_Thinking__Us_vs._Them_Mentality|108|6|f8717c445b1c7e2c,sports,41._Binary_Thinking__Us_vs._Them_Mentality,108,6,SPEAKER_00,The speaker views non-response from the listener as a sign of disengagement or indifference.,Slip_Punches_Show_-_Christopher__Pitufo__Diaz_-_EP_23,176,5,5,5,1,1.0,False,The speaker sees the listener's beard.,4,1,2,0.950000
business|Looking_after_your_financial_health_during_COVID-19|12|0|69f698d94888b709,business,Looking_after_your_financial_health_during_COVID-19,12,0,SPEAKER_00,Financial planning should account for unpredictable life events.,Recruiting_Gym_Daily_Stand_Up__63_-_Dealing_With_The_Influx_Of_Applications,156,0,0,0,0,0.0,False,,,,,
sports|Ep._81_-_Assumption_s_Scott_Faucher|65|6|629ae0db8f5f85cb,sports,Ep._81_-_Assumption_s_Scott_Faucher,65,6,SPEAKER_00,Professional opportunities abroad are credible outcomes worth highlighting for student-athletes.,June_22nd_Weekly_Topics,157,0,0,0,0,0.0,False,,,,,
political|64492|12|0|08151ae61e11696b,political,64492,12,0,SPEAKER_00,The speaker believes that legal decisions on same-sex marriage will have cascading effects on future legislation.,74394,129,3,3,3,1,1.0,False,The speaker hopes the guest returns for future interviews.,16,5,2,0.950000
business|Veritas_Wealth_-_Lifestyle_Financial_Planning|13|2|47cb40a57acab025,business,Veritas_Wealth_-_Lifestyle_Financial_Planning,13,2,SPEAKER_00,Financial modeling based on stated goals provides reliable insight into long-term affordability.,74__Avoid_Losing_Streaks_Using_This_Simple_Trading_Plan_w__Matthew_Todd,371,5,5,5,3,1.8,False,Trusting one's own instincts and analysis leads to better long-term trading outcomes.,45,3,2,0.800000
business|Episode_16_-_Inside_the_Glass_Box_-_Ambuj_Kumar_with_Fortanix|45|3|d5470de24287d03f,business,Episode_16_-_Inside_the_Glass_Box_-_Ambuj_Kumar_with_Fortanix,45,3,SPEAKER_01,Growth momentum should be sustained and expanded after achieving product-market fit.,Student_of_the_Game,47,0,0,0,0,0.0,False,,,,,
political|75002|1|0|f881da2e3cc8bfb0,political,75002,1,0,SPEAKER_01,The current situation is challenging or distressing.,79402,231,1,1,1,9,9.0,True,The cruise will feature discussions on the current political situation in the U.S. and globally.,14,6,2,0.950000
business|1_Les_Ratcliffe_MBE_TD_DL_-_CW_Champions|14|6|528771f266e3d785,business,1_Les_Ratcliffe_MBE_TD_DL_-_CW_Champions,14,6,SPEAKER_01,Businesses benefit when individuals take ownership of cross-functional opportunities.,CBD_For_Pain_How_CBD_Oil_Can_Help_You_Relieve_Pain_CBD_For_Migraines,168,0,0,0,0,0.0,False,,,,,
political|96739|45|5|abecd0c88638f20f,political,96739,45,5,SPEAKER_01,The speaker considers the distinction between 'once' and 'half' a campaign meaningful and understandable to the audience.,73207,170,0,0,0,0,0.0,False,,,,,
business|Dr._Todd_Greer|21|0|8b6d08f1f6274035,business,Dr._Todd_Greer,21,0,SPEAKER_01,Retiring at the peak of one's career is ideal and more admirable than continuing past it.,Three_Rivers_College_construction_preparedness_programs_are_discussed_with_Will_Cooper__MBA__Director__Workforce_Development,186,2,2,2,1,1.0,False,The collaborative effort took more than one day to complete.,22,3,3,0.800000
business|CPAs_innovating_during_crisis_with_Garrett_Wagner__CPA|30|0|d115d79f7fa84684,business,CPAs_innovating_during_crisis_with_Garrett_Wagner__CPA,30,0,SPEAKER_00,Garrett has received at least one piece of meaningful business advice.,Wealth_Perspective_and_Marketing_with_Naresh_Vissa,257,10,10,10,5,1.4,False,A final piece of advice from Nuresh would be valuable to share with the audience.,46,9,2,0.800000
political|83119|20|3|99b936cfb0105088,political,83119,20,3,SPEAKER_00,Publicly acknowledging the failure of past Republican strategies strengthens Biden’s credibility as a unifying figure.,83812,290,0,0,0,0,0.0,False,,,,,
news|Episode_11__Murray_Bookchin_s__The_Ecology_of_Freedom|18|0|cd2642f01e81968f,news,Episode_11__Murray_Bookchin_s__The_Ecology_of_Freedom,18,0,SPEAKER_01,A holistic and interconnected view of nature leads to more ethical societal structures.,The_Arbery_Shooting__Looking_for_Answers,143,0,0,0,0,0.0,False,,,,,
commentary|COVID-19_in_Conflict_Zones__with_Kelly_Razzouk_2|2|2|f625805812aecc22,commentary,COVID-19_in_Conflict_Zones__with_Kelly_Razzouk_2,2,2,SPEAKER_00,The contrast between global celebration and ongoing violence in Syria highlights a moral inconsistency worth addressing.,Observe_and_Report_-_Nate_Fisher_-_Title_Theme_2,33,0,0,0,0,0.0,False,,,,,
business|Christopher_Gulczynski__Tinder__Bumble|29|1|905d73c250ebae54,business,Christopher_Gulczynski__Tinder__Bumble,29,1,SPEAKER_01,Design and product principles are applicable across domains.,The_security_risks_around_remote_working_and_how_your_organization_can_overcome_them,81,0,0,0,0,0.0,False,,,,,
religion|Self_Care__Mental_Health___Self_Esteem|12|2|5b9bd798b9a076e6,religion,Self_Care__Mental_Health___Self_Esteem,12,2,SPEAKER_00,Physical changes post-lockdown are likely to negatively impact self-esteem for many individuals.,Prayerful_Waiting,21,0,0,0,0,0.0,False,,,,,
religion|What_does_missionary_discipleship_have_to_do_with_our_lives_as_citizens|0|6|2d9321f82f66196f,religion,What_does_missionary_discipleship_have_to_do_with_our_lives_as_citizens,0,6,SPEAKER_00,The speaker’s personal enthusiasm signals authentic investment in the mission.,On_the_Way_-_All_Paths_Lead_to,16,0,0,0,0,0.0,False,,,,,
business|Dr._Todd_Greer|29|6|251cc3dc2ec33a00,business,Dr._Todd_Greer,29,6,SPEAKER_01,Disruption arises from recombination of existing resources rather than invention of new ones.,Ep._5__Is_Furlough_Bigger_in_Texas__With_Nicole_Moss,255,1,1,1,1,1.0,False,Wearing face masks is primarily intended to protect others rather than oneself.,19,2,2,0.950000
business|Advice_from_our_Audience_-_Creative_Thinking|32|4|d7fb0612f5c8219b,business,Advice_from_our_Audience_-_Creative_Thinking,32,4,SPEAKER_01,The speaker intends to use this quote to reinforce focus on personal achievement.,Reactivate_a_Create_Special_Pilot_4,14,0,0,0,0,0.0,False,,,,,
business|SPECIAL_SERIES_-_Pep_Talk_Episode_17|3|7|9e6057afab36c4d8,business,SPECIAL_SERIES_-_Pep_Talk_Episode_17,3,7,SPEAKER_00,There is a shared understanding between speaker and listener about the purpose of pandemic-related restrictions.,How_do_VC_analysts_work_and_how_should_startup_founders_leverage_this_point_of_contact_-_by_Erik_de_Stefanis,280,11,11,11,5,1.3636363636363635,False,The speaker believes the information shared by Eric was valuable to their listeners.,58,5,2,0.800000
religion|The_Release_to_Reawaken_Summit__Day_4__With_Ava_Irani|2|5|539a9f6d2d973c79,religion,The_Release_to_Reawaken_Summit__Day_4__With_Ava_Irani,2,5,SPEAKER_01,Expressing personal definitions contributes positively to the summit experience.,Trip_Lee_on_the_Paradox_of_Being_Human,20,0,0,0,0,0.0,False,,,,,
news|Ep._23_-_Bindi_Norwell__REINZ_CEO|29|4|9c2f09169e308c8a,news,Ep._23_-_Bindi_Norwell__REINZ_CEO,29,4,SPEAKER_00,The banking sector has a moral responsibility to support vulnerable borrowers during crises.,Rev_Wendell_Anthony_with_Day_Of_Caring,49,1,1,1,1,1.0,False,The city of Detroit has suffered significantly during the pandemic.,8,0,2,0.950000
political|94778|7|2|3d0aee71307027ee,political,94778,7,2,SPEAKER_00,Public fear and distrust in government institutions are valid indicators of national decline.,83966,271,1,1,1,3,3.0,False,Excessive government spending contributes to national decline.,11,4,3,0.700000
business|The_Show_Must_Go_On|13|3|0d68f14f45b6d7fb,business,The_Show_Must_Go_On,13,3,SPEAKER_01,Audience members expect active engagement during live or real-time conversations.,36._The_Ultimate_Guide_To_Being_Filthy_Rich,14,0,0,0,0,0.0,False,,,,,
