pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,requires_legacy_score_rescore,requires_rescore_conditions_json,available_conditions_json
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:22:27:h5,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:22,22,5,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:27,27,Assert / Elaborate,106,103,7,3,5,3,32,12,True,[27],[32],25,True,a265cea267a9bfb627a4160cd7e816e62d3ea9056a452d952eddfc080380bea0,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:23:24:h1,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:23,23,1,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:24,24,Assert / Elaborate,355,103,10,3,10,3,32,12,True,[28],[29],25,True,5e9a3d41ed743c3f337af7e78b9fdc4b08730408ffd9259990ca0e80d9d6afba,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:23:26:h3,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:23,23,3,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:26,26,Agree / Align,355,103,10,3,10,3,32,12,True,[28],[31],25,True,faeb69992db134b0363e3d791fb9cbebaea9f9cf15e5acc02bedca08971db1e3,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:24:25:h1,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:24,24,1,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:25,25,Assert / Elaborate,307,106,7,3,6,3,29,12,True,[29],[30],25,True,fcfc414210e189a2125f8c403cc7c2d3e0c9c22138df736f4374c113677b8dde,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:24:27:h3,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:24,24,3,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:27,27,Assert / Elaborate,307,106,7,3,6,3,29,12,True,[29],[32],25,True,ca9d4f6914c261b7dfdb2268623d18104713a739790af95ad1ed9e94da038eb2,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:25:26:h1,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:25,25,1,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:26,26,Agree / Align,359,105,8,3,8,3,32,12,True,[30],[31],25,True,d265fb0c8b83f04ad81c695dfa8fae065da99773c8309d018a7eba98ce872b1a,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:26:27:h1,sports,852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2,data_cleaned/conversation_moves_labeled/sports/852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2.json,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:26,26,1,sports:852_Sanjay_Rawal_Captured_The_Transformations_That_Occur_Over_3100_Miles_2:27,27,Assert / Elaborate,311,103,10,3,10,3,35,12,True,[31],[32],25,True,09e1be42d13d477a9a7ae57936831033aaa5754c46bed39d5b5f971f85a0a4fe,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:94__How_To_Pick_The_Right_Hunting_Scope:0:1:h1,sports,94__How_To_Pick_The_Right_Hunting_Scope,data_cleaned/conversation_moves_labeled/sports/94__How_To_Pick_The_Right_Hunting_Scope.json,sports:94__How_To_Pick_The_Right_Hunting_Scope:0,0,1,sports:94__How_To_Pick_The_Right_Hunting_Scope:1,1,Stonewalling / Non-Response,5869,103,10,3,10,0,10,3,True,[1],[2],25,True,dd19bb1b5e526d1432fdb868a2620f559a9869939c65507a95b702cf3e4f6829,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:1:2:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:1,1,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:2,2,Clarification Request (Specific),132,100,10,3,10,1,20,6,True,[5],[6],25,True,13f29b201a77c04e4db1d48d721148879cc5d5d9aa3f403ae923a6619d557c9c,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:1:4:h3,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:1,1,3,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:4,4,Agree / Align,132,100,10,3,10,1,20,6,True,[5],[8],25,True,fb474a979438f1779e9785280e22764f36e55b9983a385030aaa358e2e65fd18,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:2:3:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:2,2,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:3,3,Assert / Elaborate,106,101,7,3,6,2,27,9,True,[6],[7],25,True,53f617221c2bf7b26816194829d33d14dc922ef19806070bb91a6461d20120e6,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:3:4:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:3,3,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:4,4,Agree / Align,156,101,10,3,10,3,37,12,True,[7],[8],25,True,99bd157682965a4418f283ef08350a0bc8dcd59b284c4761d645c9f0de9fcbd7,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:8:9:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:8,8,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:9,9,Assert / Elaborate,135,103,6,3,6,3,31,12,True,[16],[17],25,True,71d7e0657ca1b018c041309f9e812db0d385f90a3e858bcf9c911c16ecee19d1,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:9:10:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:9,9,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:10,10,Agree / Align,331,108,10,3,10,3,31,12,True,[17],[18],25,True,14e10fe5f702dc2d9785d3cd3369ec4e2a95cf248bbd61251a459402c28a6e26,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:12:13:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:12,12,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:13,13,Assert / Elaborate,52,52,4,3,5,3,29,12,True,[24],[25],25,True,f0441867e47ac63e62aec267daab7606159d1ed5a770dff01fe83ea84aa6f9c2,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15:16:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15,15,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:16,16,Assert / Elaborate,471,103,10,3,10,3,34,12,True,[31],[32],25,True,6d99655e476016846ea31b6d6d77e315a9abd6c6affa770bc2af3cd11cc65385,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15:18:h3,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15,15,3,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:18,18,Agree / Align,471,103,10,3,10,3,34,12,True,[31],[34],25,True,eb6356e934d114aac956ef2ddea37696934d1c0164409b84ac76b3d4fd44815d,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15:20:h5,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:15,15,5,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:20,20,Assert / Elaborate,471,103,10,3,10,3,34,12,True,[31],[36],25,True,cf85c9f298ed44a77a95f7c2255a28c3c9944512e26960d985a8aa4059ee16d0,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:16:17:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:16,16,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:17,17,Assert / Elaborate,129,102,5,3,5,3,35,12,True,[32],[33],25,True,c4f2c83738d3af7fcc00f23f39846ce36ca9290969bd0cddc17a05570f8a53ba,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:16:19:h3,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:16,16,3,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:19,19,Assert / Elaborate,129,102,5,3,5,3,35,12,True,[32],[35],25,True,fa3ec9cf54ea8eab6f7a4ad70c96baa16b4e5b051aff1c0edbdfef5a46a128a9,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:17:18:h1,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:17,17,1,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:18,18,Agree / Align,153,100,10,3,10,3,35,12,True,[33],[34],25,True,b3286e70a0e48772198c86595c09bc3a45b25cd28dcb6057c8db7dea52e7ed5a,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:17:20:h3,sports,9_-_It_s_All_in_the_Hips_with_Matt_Santoro,data_cleaned/conversation_moves_labeled/sports/9_-_It_s_All_in_the_Hips_with_Matt_Santoro.json,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:17,17,3,sports:9_-_It_s_All_in_the_Hips_with_Matt_Santoro:20,20,Assert / Elaborate,153,100,10,3,10,3,35,12,True,[33],[36],25,True,ce5978a92bd5c45ada4404b7d4347ec5d9bc8f496186869cbe8c269d2581ead7,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
